date_int,time_seconds,open,high,low,close,volume
20260102,14220,88574.78,88574.78,88564.08,88570.29,9.41457
20260102,14280,88570.3,88570.3,88561.88,88563.67,8.8001
20260102,14340,88563.67,88563.67,88532.74,88532.74,2.25977
20260102,14400,88532.74,88567.83,88527.13,88567.83,14.82262
20260102,14460,88567.82,88590.49,88567.82,88590.48,3.91784
20260102,14520,88590.49,88592.0,88571.63,88573.57,5.93752
20260102,14580,88573.57,88574.19,88560.02,88560.02,12.54954
20260102,14640,88560.03,88560.03,88537.24,88537.25,1.39447
20260102,14700,88537.24,88537.25,88482.0,88482.0,5.39239
20260102,14760,88482.01,88482.01,88432.57,88451.15,3.76994
20260102,14820,88451.16,88474.0,88429.1,88474.0,9.72612
20260102,14880,88474.0,88489.27,88474.0,88489.26,2.39074
20260102,14940,88489.27,88489.27,88489.26,88489.26,0.31427
20260102,15000,88489.26,88495.0,88472.49,88495.0,6.84654
20260102,15060,88495.0,88549.99,88494.99,88549.99,2.4043
20260102,15120,88549.98,88580.04,88549.98,88580.04,3.41408
20260102,15180,88580.03,88580.04,88556.64,88573.64,5.84312
20260102,15240,88573.65,88584.27,88573.64,88584.26,0.87263
20260102,15300,88584.26,88593.95,88584.26,88590.75,1.51918
20260102,15360,88590.75,88590.76,88573.64,88573.65,3.30357
20260102,15420,88573.64,88610.74,88539.26,88589.9,12.07515
20260102,15480,88589.9,88605.28,88559.44,88600.85,6.68332
20260102,15540,88600.85,88616.81,88600.84,88616.81,5.41534
20260102,15600,88616.81,88618.96,88616.8,88618.95,0.84086
20260102,15660,88618.96,88623.99,88618.95,88623.98,1.19116
20260102,15720,88623.98,88652.85,88611.3,88649.11,25.54026
20260102,15780,88649.1,88651.66,88632.54,88648.02,2.52155
20260102,15840,88648.02,88662.25,88648.01,88662.24,2.06713
20260102,15900,88662.25,88663.03,88662.24,88663.02,0.86831
20260102,15960,88663.03,88678.0,88663.02,88677.99,11.52597
20260102,16020,88677.99,88678.0,88677.99,88678.0,0.83809
20260102,16080,88678.0,88684.64,88677.99,88684.64,6.62887
20260102,16140,88684.64,88699.99,88645.56,88645.57,13.59273
20260102,16200,88645.57,88764.0,88645.57,88715.26,35.96259
20260102,16260,88715.27,88765.68,88650.45,88650.46,18.47828
20260102,16320,88650.45,88662.33,88573.64,88583.99,8.86243
20260102,16380,88584.0,88615.04,88498.07,88538.49,54.92884
20260102,16440,88538.5,88542.0,88492.46,88492.47,5.77185
20260102,16500,88492.47,88504.87,88474.63,88504.86,3.18212
20260102,16560,88504.86,88574.8,88504.86,88574.39,4.77183
20260102,16620,88574.39,88609.13,88538.99,88594.96,7.40452
20260102,16680,88594.97,88600.0,88579.34,88599.99,1.31272
20260102,16740,88599.99,88623.36,88599.99,88618.82,5.38255
20260102,16800,88618.83,88641.36,88618.82,88641.35,3.84463
20260102,16860,88641.36,88641.36,88556.48,88556.49,6.4166
20260102,16920,88556.5,88616.51,88556.5,88616.51,3.48325
20260102,16980,88616.5,88625.06,88573.64,88573.64,3.25227
20260102,17040,88573.64,88580.0,88559.84,88580.0,5.11728
20260102,17100,88580.0,88610.73,88579.99,88610.72,2.45612
20260102,17160,88610.72,88653.73,88610.72,88653.73,2.40769
20260102,17220,88653.72,88700.0,88646.77,88699.99,7.38312
20260102,17280,88699.99,88700.0,88686.09,88697.84,4.06351
20260102,17340,88697.84,88697.84,88688.34,88688.34,2.56657
20260102,17400,88688.35,88764.0,88688.34,88736.61,34.7312
20260102,17460,88736.6,88791.12,88736.6,88782.0,100.83135
20260102,17520,88782.0,88791.22,88775.96,88784.82,10.20212
20260102,17580,88784.83,88784.83,88758.82,88767.66,6.24116
20260102,17640,88767.66,88767.66,88767.65,88767.66,1.67023
20260102,17700,88767.65,88767.66,88767.65,88767.65,0.35988
20260102,17760,88767.65,88767.66,88729.58,88729.58,12.68393
20260102,17820,88729.58,88740.01,88720.0,88740.01,3.00064
20260102,17880,88740.01,88740.01,88735.81,88735.82,2.37661
20260102,17940,88735.82,88735.82,88735.05,88735.06,1.86448
20260102,18000,88735.06,88784.82,88735.06,88784.81,5.01123
20260102,18060,88784.81,88800.0,88775.96,88791.5,9.65096
20260102,18120,88791.51,88812.99,88791.5,88812.98,7.77775
20260102,18180,88812.98,88812.99,88806.77,88806.77,5.01063
20260102,18240,88806.77,88806.78,88764.42,88764.43,4.22166
20260102,18300,88764.42,88801.67,88764.42,88801.66,3.47245
20260102,18360,88801.66,88813.0,88801.66,88812.99,1.82636
20260102,18420,88812.99,88819.8,88812.99,88819.79,5.613
20260102,18480,88819.79,88819.8,88793.14,88793.14,13.21508
20260102,18540,88793.14,88793.14,88775.96,88780.59,16.92452
20260102,18600,88780.6,88799.68,88780.59,88799.68,10.48928
20260102,18660,88799.68,88808.3,88799.68,88808.29,7.14376
20260102,18720,88808.3,88817.09,88790.85,88813.13,8.37175
20260102,18780,88813.14,88847.46,88813.13,88847.45,13.33655
20260102,18840,88847.45,88875.01,88847.45,88875.01,16.2561
20260102,18900,88875.0,88900.0,88875.0,88893.17,12.76253
20260102,18960,88893.17,88919.45,88893.16,88919.44,12.02365
20260102,19020,88919.45,88919.45,88863.25,88863.26,9.81526
20260102,19080,88863.25,88863.26,88790.83,88790.84,8.77196
20260102,19140,88790.84,88790.84,88753.45,88781.04,8.40491
20260102,19200,88781.04,88819.25,88764.38,88819.25,15.23927
20260102,19260,88819.24,88821.89,88819.24,88821.88,0.99296
20260102,19320,88821.88,88844.49,88821.88,88844.49,3.30462
20260102,19380,88844.48,88866.78,88844.48,88866.77,2.77257
20260102,19440,88866.77,88866.78,88834.0,88834.0,5.15836
20260102,19500,88834.01,88847.83,88822.87,88822.88,4.45203
20260102,19560,88822.88,88846.0,88822.87,88840.39,3.35791
20260102,19620,88840.39,88841.24,88832.39,88841.24,4.37404
20260102,19680,88841.24,88847.94,88841.24,88847.93,1.36595
20260102,19740,88847.94,88847.94,88821.64,88839.04,10.92507
20260102,19800,88839.05,88890.09,88800.0,88844.66,25.77402
20260102,19860,88844.66,88880.0,88838.22,88860.01,15.67009
20260102,19920,88860.0,88860.01,88800.01,88800.01,6.0036
20260102,19980,88800.01,88818.61,88753.72,88763.33,22.31925
20260102,20040,88763.33,88763.34,88720.0,88720.0,10.19243
20260102,20100,88720.0,88759.84,88720.0,88720.0,6.34336
20260102,20160,88720.0,88720.01,88674.8,88674.8,16.4182
20260102,20220,88674.8,88700.0,88648.13,88652.53,7.96759
20260102,20280,88652.53,88671.1,88603.38,88630.03,12.88463
20260102,20340,88630.04,88674.0,88604.03,88616.59,11.96283
20260102,20400,88616.6,88630.62,88603.07,88608.42,5.69128
20260102,20460,88608.42,88661.51,88608.42,88649.98,6.85608
20260102,20520,88649.97,88650.99,88619.91,88619.91,7.9157
20260102,20580,88619.92,88637.1,88619.92,88632.3,4.09319
20260102,20640,88632.29,88633.61,88632.29,88633.61,0.65203
20260102,20700,88633.61,88651.0,88633.6,88650.99,3.29458
20260102,20760,88651.0,88661.5,88650.99,88661.5,2.66696
20260102,20820,88661.49,88661.49,88612.39,88612.39,4.90294
20260102,20880,88612.39,88613.18,88594.39,88594.4,3.18954
20260102,20940,88594.4,88610.73,88594.39,88610.73,1.03781
20260102,21000,88610.72,88625.39,88610.72,88625.38,3.9648
20260102,21060,88625.39,88661.5,88625.38,88661.49,3.53736
20260102,21120,88661.5,88680.0,88638.36,88674.8,4.16875
20260102,21180,88674.8,88721.56,88674.8,88698.22,20.62915
20260102,21240,88698.22,88698.22,88674.8,88691.28,2.98796
20260102,21300,88691.29,88712.48,88691.28,88697.41,4.03389
20260102,21360,88697.41,88714.01,88692.63,88714.0,3.25686
20260102,21420,88714.01,88714.01,88666.31,88686.92,5.08551
20260102,21480,88686.91,88693.68,88686.91,88693.67,1.01795
20260102,21540,88693.67,88719.86,88693.67,88715.27,0.96962
20260102,21600,88715.26,88731.46,88715.26,88731.46,3.6187
20260102,21660,88731.45,88836.0,88731.45,88836.0,10.39169
20260102,21720,88836.0,88873.89,88835.99,88859.63,8.00247
20260102,21780,88859.64,88877.12,88832.98,88852.84,28.64809
20260102,21840,88852.84,88863.25,88826.0,88826.01,7.32625
20260102,21900,88826.0,88826.01,88825.99,88825.99,0.63152
20260102,21960,88826.0,88829.35,88806.47,88823.66,10.32786
20260102,22020,88823.66,88823.66,88808.11,88808.12,1.2069
20260102,22080,88808.11,88808.12,88800.0,88807.66,1.13931
20260102,22140,88807.67,88807.67,88748.0,88748.01,7.16312
20260102,22200,88748.0,88748.0,88681.0,88681.0,22.16061
20260102,22260,88681.0,88699.73,88650.34,88672.2,20.32315
20260102,22320,88672.2,88678.78,88672.19,88678.78,1.42431
20260102,22380,88678.78,88678.78,88652.17,88652.17,3.07077
20260102,22440,88652.17,88697.22,88652.17,88697.22,4.52826
20260102,22500,88697.22,88768.65,88697.21,88768.65,3.77986
20260102,22560,88768.64,88807.67,88768.64,88797.84,9.40651
20260102,22620,88797.84,88839.49,88780.0,88832.0,14.83508
20260102,22680,88832.0,88843.2,88821.18,88834.85,9.09962
20260102,22740,88834.85,88849.0,88821.5,88833.59,17.58389
20260102,22800,88833.6,88841.25,88825.12,88825.13,1.71289
20260102,22860,88825.13,88887.3,88825.12,88882.69,13.66059
20260102,22920,88882.7,88887.83,88819.79,88819.79,6.62819
20260102,22980,88819.79,88819.8,88760.0,88793.13,5.58375
20260102,23040,88793.13,88802.01,88792.13,88794.3,1.09368
20260102,23100,88794.29,88804.95,88794.29,88804.94,1.26123
20260102,23160,88804.95,88804.95,88804.94,88804.94,0.79645
20260102,23220,88804.94,88804.95,88804.94,88804.95,0.91075
20260102,23280,88804.95,88804.95,88766.07,88766.08,2.53969
20260102,23340,88766.08,88833.97,88766.08,88833.97,4.38443
20260102,23400,88833.96,88860.0,88833.96,88860.0,3.95444
20260102,23460,88860.0,88877.12,88803.26,88803.26,8.04892
20260102,23520,88803.26,88807.71,88775.96,88793.72,10.61325
20260102,23580,88793.72,88793.73,88757.52,88757.52,2.60667
20260102,23640,88757.52,88773.6,88750.01,88766.01,4.96874
20260102,23700,88766.0,88815.5,88766.0,88815.17,8.05126
20260102,23760,88815.16,88815.17,88781.02,88781.03,2.66273
20260102,23820,88781.02,88781.03,88750.0,88750.0,1.90164
20260102,23880,88750.0,88755.41,88737.24,88737.24,1.25241
20260102,23940,88737.25,88749.56,88737.25,88749.56,0.75649
20260102,24000,88749.56,88774.93,88749.55,88774.93,1.14997
20260102,24060,88774.92,88800.0,88774.92,88799.99,0.84715
20260102,24120,88800.0,88814.63,88799.99,88814.62,7.2638
20260102,24180,88814.63,88814.63,88800.0,88804.94,2.61731
20260102,24240,88804.94,88814.0,88750.97,88759.85,3.23413
20260102,24300,88759.85,88759.86,88681.0,88740.0,7.80838
20260102,24360,88740.0,88750.2,88719.07,88739.99,3.34059
20260102,24420,88740.0,88740.0,88706.0,88706.0,1.52788
20260102,24480,88706.0,88706.01,88706.0,88706.01,0.64404
20260102,24540,88706.01,88718.42,88706.01,88715.27,1.94423
20260102,24600,88715.26,88725.91,88715.26,88725.9,0.78653
20260102,24660,88725.91,88725.91,88688.95,88712.52,7.9277
20260102,24720,88712.51,88747.46,88712.51,88732.03,11.22103
20260102,24780,88732.02,88755.56,88717.59,88717.6,4.82031
20260102,24840,88717.6,88723.83,88704.62,88704.62,6.05516
20260102,24900,88704.63,88715.26,88701.01,88701.01,1.37683
20260102,24960,88701.02,88719.92,88701.01,88719.92,2.19461
20260102,25020,88719.92,88719.92,88701.5,88701.5,1.77062
20260102,25080,88701.5,88716.0,88701.5,88716.0,1.61229
20260102,25140,88715.99,88715.99,88690.0,88690.0,1.46846
20260102,25200,88690.01,88705.47,88690.0,88705.46,0.95272
20260102,25260,88705.47,88710.48,88697.57,88710.47,1.2213
20260102,25320,88710.48,88710.48,88660.01,88688.86,12.28939
20260102,25380,88688.86,88688.87,88626.5,88626.5,5.2326
20260102,25440,88626.01,88635.72,88590.2,88602.63,18.24864
20260102,25500,88602.62,88610.0,88573.64,88577.24,6.08
20260102,25560,88577.23,88577.23,88561.07,88565.19,5.43665
20260102,25620,88565.19,88565.2,88525.73,88525.73,10.02169
20260102,25680,88525.73,88550.0,88525.73,88550.0,4.69892
20260102,25740,88550.0,88600.0,88550.0,88584.75,19.65944
20260102,25800,88584.74,88608.58,88584.74,88608.58,3.71196
20260102,25860,88608.57,88608.58,88608.57,88608.57,0.84476
20260102,25920,88608.58,88646.5,88608.57,88646.5,4.04034
20260102,25980,88646.5,88646.5,88646.49,88646.5,0.60227
20260102,26040,88646.5,88646.5,88637.01,88637.02,1.00301
20260102,26100,88637.02,88637.02,88627.87,88636.74,3.33233
20260102,26160,88636.74,88646.5,88636.74,88646.5,1.40243
20260102,26220,88646.49,88646.49,88573.64,88573.64,3.24533
20260102,26280,88573.64,88617.97,88573.64,88610.74,3.20889
20260102,26340,88610.74,88621.37,88610.73,88621.37,2.41267
20260102,26400,88621.37,88646.36,88621.37,88632.49,2.77804
20260102,26460,88632.49,88668.61,88632.49,88668.6,3.33397
20260102,26520,88668.61,88668.61,88665.1,88665.1,0.79492
20260102,26580,88665.11,88665.11,88632.56,88632.57,3.14344
20260102,26640,88632.57,88649.55,88632.56,88634.95,4.78162
20260102,26700,88634.94,88634.95,88626.81,88626.82,0.47342
20260102,26760,88626.81,88639.89,88626.8,88639.89,1.75762
20260102,26820,88639.88,88639.89,88639.88,88639.88,0.39597
20260102,26880,88639.89,88639.89,88639.88,88639.88,2.5134
20260102,26940,88639.88,88639.89,88639.88,88639.89,0.34142
20260102,27000,88639.89,88665.1,88639.89,88665.1,2.21731
20260102,27060,88665.09,88665.1,88621.38,88621.38,2.47021
20260102,27120,88621.39,88621.39,88562.63,88599.98,7.24891
20260102,27180,88599.97,88599.99,88538.67,88552.22,11.71417
20260102,27240,88552.21,88577.92,88552.21,88577.92,1.69993
20260102,27300,88577.92,88600.62,88541.13,88541.13,5.95538
20260102,27360,88541.14,88541.14,88472.49,88493.35,10.18695
20260102,27420,88493.34,88493.35,88435.52,88435.53,6.67935
20260102,27480,88435.52,88479.03,88435.52,88452.0,4.17684
20260102,27540,88452.01,88471.9,88452.0,88471.89,4.36787
20260102,27600,88471.9,88483.13,88471.89,88483.13,3.08949
20260102,27660,88483.13,88491.97,88483.13,88491.97,1.93327
20260102,27720,88491.96,88491.97,88491.96,88491.97,1.93992
20260102,27780,88491.97,88491.97,88473.37,88473.37,0.96263
20260102,27840,88473.38,88484.76,88473.37,88484.76,2.78914
20260102,27900,88484.76,88493.35,88484.75,88493.34,5.96409
20260102,27960,88493.35,88493.35,88456.45,88456.45,3.19874
20260102,28020,88456.45,88477.56,88456.45,88460.75,7.28419
20260102,28080,88460.74,88460.75,88423.0,88423.0,7.75712
20260102,28140,88423.0,88503.79,88423.0,88503.79,16.49846
20260102,28200,88503.78,88537.9,88503.78,88504.0,7.55483
20260102,28260,88504.0,88504.0,88379.88,88409.15,14.6371
20260102,28320,88409.14,88444.69,88409.14,88444.68,2.22378
20260102,28380,88444.69,88450.0,88412.28,88450.0,4.84736
20260102,28440,88450.0,88450.0,88422.55,88422.55,0.97173
20260102,28500,88422.56,88451.0,88422.56,88450.99,2.01818
20260102,28560,88451.0,88451.0,88430.84,88430.84,1.53976
20260102,28620,88430.84,88430.84,88406.07,88427.39,3.16507
20260102,28680,88427.39,88430.0,88427.39,88430.0,3.86844
20260102,28740,88430.0,88430.19,88421.94,88421.94,1.89504
20260102,28800,88421.95,88435.35,88415.01,88435.35,3.31405
20260102,28860,88435.34,88435.35,88412.35,88412.36,6.9738
20260102,28920,88412.36,88434.83,88412.35,88426.53,4.04607
20260102,28980,88426.53,88435.35,88426.53,88435.35,0.5335
20260102,29040,88435.35,88450.84,88435.34,88450.84,7.45205
20260102,29100,88450.84,88476.97,88450.83,88464.98,7.29168
20260102,29160,88464.98,88464.98,88455.88,88455.88,0.72232
20260102,29220,88455.88,88455.89,88436.4,88436.4,2.47
20260102,29280,88436.41,88462.19,88436.4,88462.19,4.21207
20260102,29340,88462.18,88462.19,88462.18,88462.18,0.73196
20260102,29400,88462.19,88462.19,88462.18,88462.18,0.41827
20260102,29460,88462.19,88519.71,88462.19,88519.59,7.72946
20260102,29520,88519.59,88519.59,88487.33,88492.6,4.31429
20260102,29580,88492.61,88492.61,88472.49,88472.5,1.03493
20260102,29640,88472.5,88488.85,88472.49,88488.84,2.55036
20260102,29700,88488.85,88488.85,88472.49,88472.5,2.36265
20260102,29760,88472.5,88506.08,88472.49,88506.08,3.26255
20260102,29820,88506.07,88532.58,88506.07,88523.32,4.96862
20260102,29880,88523.33,88532.58,88523.32,88532.58,1.82703
20260102,29940,88532.58,88548.11,88532.57,88548.1,5.9989
20260102,30000,88548.1,88603.09,88548.1,88603.09,8.17501
20260102,30060,88603.09,88643.38,88603.08,88623.64,7.21945
20260102,30120,88623.64,88623.64,88610.73,88610.73,1.95176
20260102,30180,88610.73,88610.74,88610.73,88610.74,0.60046
20260102,30240,88610.74,88610.74,88610.73,88610.74,2.44707
20260102,30300,88610.73,88632.81,88610.73,88620.12,2.14651
20260102,30360,88620.12,88620.12,88610.73,88610.74,2.04938
20260102,30420,88610.73,88610.74,88604.16,88604.16,2.05133
20260102,30480,88604.17,88622.82,88604.16,88622.81,1.75872
20260102,30540,88622.82,88637.03,88622.81,88637.03,2.34101
20260102,30600,88637.02,88651.0,88587.59,88605.13,10.79184
20260102,30660,88605.13,88605.13,88582.65,88582.66,1.99045
20260102,30720,88582.66,88582.66,88582.65,88582.66,0.69961
20260102,30780,88582.66,88597.89,88582.65,88597.88,5.50035
20260102,30840,88597.89,88597.89,88573.64,88589.92,5.89226
20260102,30900,88589.93,88600.0,88589.93,88599.99,1.61111
20260102,30960,88599.99,88645.92,88599.99,88645.91,5.44525
20260102,31020,88645.92,88819.35,88645.91,88798.48,19.7104
20260102,31080,88798.48,88817.76,88791.14,88791.19,8.52759
20260102,31140,88791.18,88791.19,88732.94,88754.7,6.01925
20260102,31200,88754.71,88807.85,88754.7,88807.84,2.36878
20260102,31260,88807.85,88812.0,88775.96,88812.0,3.25702
20260102,31320,88812.0,88819.8,88811.99,88819.79,2.07489
20260102,31380,88819.79,88900.0,88819.79,88851.0,19.86315
20260102,31440,88851.0,88972.35,88850.99,88963.05,29.6912
20260102,31500,88963.04,88978.28,88906.36,88938.8,29.46029
20260102,31560,88938.79,88938.8,88850.0,88860.35,12.14781
20260102,31620,88860.34,88897.72,88828.58,88828.58,10.86124
20260102,31680,88828.58,88835.88,88819.79,88835.88,3.03568
20260102,31740,88835.87,88862.53,88826.98,88858.0,5.64966
20260102,31800,88857.99,88858.0,88834.71,88839.77,2.08778
20260102,31860,88839.77,88849.68,88812.86,88812.87,4.50023
20260102,31920,88812.87,88859.42,88812.86,88849.6,12.86805
20260102,31980,88849.6,88849.61,88830.21,88830.21,2.38364
20260102,32040,88830.21,88830.22,88819.79,88819.8,1.2841
20260102,32100,88819.8,88855.48,88819.79,88855.48,5.00921
20260102,32160,88855.48,88900.0,88855.47,88897.42,11.31998
20260102,32220,88897.41,88897.42,88861.76,88876.09,2.7712
20260102,32280,88876.09,88876.1,88855.66,88855.66,0.72155
20260102,32340,88855.67,88879.49,88851.09,88879.49,6.41325
20260102,32400,88879.49,88938.91,88879.49,88910.47,9.91953
20260102,32460,88910.47,88910.48,88906.81,88910.45,2.89444
20260102,32520,88910.45,88910.45,88877.11,88893.18,3.22886
20260102,32580,88893.18,88907.52,88879.52,88898.92,5.94633
20260102,32640,88898.92,88909.0,88851.46,88851.47,9.41656
20260102,32700,88851.47,88867.34,88844.01,88853.78,3.91595
20260102,32760,88853.78,88871.79,88853.78,88871.79,5.6683
20260102,32820,88871.78,88891.44,88871.78,88891.44,3.24169
20260102,32880,88891.43,88930.0,88891.43,88929.99,4.7564
20260102,32940,88929.99,88978.28,88929.99,88962.37,10.64754
20260102,33000,88962.37,89008.29,88962.37,88993.77,45.52009
20260102,33060,88993.77,89109.61,88993.77,89090.93,52.24706
20260102,33120,89090.92,89116.31,89036.64,89036.65,14.80145
20260102,33180,89036.65,89066.54,88960.0,88971.48,26.6017
20260102,33240,88971.48,88980.5,88960.0,88973.49,7.29021
20260102,33300,88973.49,89020.02,88973.49,89020.02,12.81114
20260102,33360,89020.02,89050.64,89020.02,89035.09,9.9349
20260102,33420,89035.09,89035.09,89000.0,89004.16,20.18183
20260102,33480,89004.15,89041.67,89004.15,89041.67,4.75213
20260102,33540,89041.67,89095.06,89041.67,89052.14,9.78474
20260102,33600,89052.14,89090.0,89052.14,89089.99,9.03984
20260102,33660,89090.0,89097.93,89064.25,89087.76,5.17297
20260102,33720,89087.77,89091.05,89052.14,89052.14,6.90268
20260102,33780,89052.15,89078.0,89052.14,89077.99,2.01259
20260102,33840,89078.0,89089.58,89077.99,89089.58,10.16214
20260102,33900,89089.58,89120.01,89040.0,89054.59,32.70129
20260102,33960,89054.59,89093.52,88964.05,88969.08,29.13671
20260102,34020,88969.08,89025.28,88969.08,88982.02,17.83622
20260102,34080,88982.03,88982.03,88873.11,88900.18,38.94637
20260102,34140,88900.18,88950.65,88900.0,88950.65,20.70805
20260102,34200,88950.64,88976.52,88942.5,88967.33,14.50768
20260102,34260,88967.34,88988.45,88962.0,88978.28,11.77156
20260102,34320,88978.27,88986.15,88978.27,88978.28,5.11003
20260102,34380,88978.27,88992.0,88973.45,88973.46,9.6492
20260102,34440,88973.45,88973.45,88880.0,88880.0,9.61481
20260102,34500,88880.01,88915.46,88880.01,88915.46,6.94943
20260102,34560,88915.45,88915.46,88902.34,88902.34,4.31884
20260102,34620,88902.35,88902.35,88902.34,88902.35,3.00509
20260102,34680,88902.34,88902.34,88819.79,88846.16,9.34618
20260102,34740,88846.16,88860.77,88840.01,88844.45,5.58177
20260102,34800,88844.46,88880.0,88844.46,88880.0,2.57061
20260102,34860,88880.0,88882.07,88835.31,88853.82,7.90959
20260102,34920,88853.81,88853.82,88811.13,88811.14,7.61638
20260102,34980,88811.13,88837.6,88807.85,88837.6,6.60313
20260102,35040,88837.59,88837.6,88813.01,88813.01,5.77679
20260102,35100,88813.01,88841.05,88813.01,88832.18,1.93601
20260102,35160,88832.17,88832.17,88814.39,88814.4,2.04466
20260102,35220,88814.4,88827.17,88814.39,88827.16,4.60061
20260102,35280,88827.17,88836.05,88822.05,88830.94,2.27097
20260102,35340,88830.94,88830.94,88819.79,88819.8,1.07045
20260102,35400,88819.8,88822.1,88796.51,88796.52,2.42061
20260102,35460,88796.53,88796.53,88731.88,88731.89,4.58931
20260102,35520,88731.88,88780.0,88731.88,88780.0,6.21778
20260102,35580,88780.0,88786.91,88779.99,88786.9,2.3921
20260102,35640,88786.9,88796.67,88786.9,88796.67,2.92533
20260102,35700,88796.67,88811.78,88776.07,88776.07,6.12725
20260102,35760,88776.08,88776.08,88735.13,88753.75,7.74314
20260102,35820,88753.76,88753.76,88753.75,88753.75,0.29562
20260102,35880,88753.75,88753.76,88692.83,88692.84,9.12787
20260102,35940,88692.84,88736.79,88692.84,88736.79,3.76299
20260102,36000,88736.79,88772.91,88736.2,88737.85,3.92391
20260102,36060,88737.85,88783.41,88737.85,88783.41,3.78415
20260102,36120,88783.4,88809.08,88783.4,88809.07,1.99129
20260102,36180,88809.08,88809.08,88789.67,88807.89,1.533
20260102,36240,88807.89,88807.89,88786.58,88806.36,2.97512
20260102,36300,88806.36,88806.36,88786.57,88786.58,1.71325
20260102,36360,88786.58,88813.21,88786.57,88813.21,1.49893
20260102,36420,88813.2,88820.0,88800.05,88807.87,3.55101
20260102,36480,88807.88,88807.88,88807.87,88807.87,0.36228
20260102,36540,88807.87,88831.84,88807.87,88819.79,3.55473
20260102,36600,88819.8,88837.04,88789.46,88809.04,4.37183
20260102,36660,88809.04,88809.05,88795.46,88798.98,1.84688
20260102,36720,88798.98,88811.72,88798.97,88809.33,1.89217
20260102,36780,88809.33,88809.34,88774.01,88774.01,6.74434
20260102,36840,88774.01,88774.01,88719.99,88720.0,5.67161
20260102,36900,88719.99,88735.58,88719.99,88735.58,2.11722
20260102,36960,88735.57,88735.71,88735.57,88735.71,0.84342
20260102,37020,88735.7,88742.29,88702.11,88705.0,5.07754
20260102,37080,88705.0,88719.47,88703.28,88703.28,4.95654
20260102,37140,88703.28,88706.78,88703.28,88706.78,2.4117
20260102,37200,88706.78,88743.19,88706.78,88743.19,1.80518
20260102,37260,88743.18,88749.63,88743.18,88749.62,3.79703
20260102,37320,88749.63,88767.4,88748.21,88748.22,6.21466
20260102,37380,88748.21,88772.41,88748.21,88759.99,3.98052
20260102,37440,88759.99,88774.84,88715.26,88715.27,7.75121
20260102,37500,88715.27,88715.27,88683.16,88692.28,10.56735
20260102,37560,88692.28,88702.82,88691.16,88702.81,8.79421
20260102,37620,88702.81,88702.82,88681.0,88681.0,2.02211
20260102,37680,88681.0,88681.01,88629.0,88638.49,11.8605
20260102,37740,88638.49,88638.5,88637.63,88637.64,1.99539
20260102,37800,88637.64,88637.64,88637.63,88637.63,1.01709
20260102,37860,88637.64,88666.01,88637.64,88640.04,6.34722
20260102,37920,88640.03,88644.47,88629.0,88644.47,1.51786
20260102,37980,88644.47,88651.34,88635.44,88643.74,5.52714
20260102,38040,88643.75,88661.64,88643.74,88661.6,3.05036
20260102,38100,88661.6,88676.72,88661.6,88661.63,1.39238
20260102,38160,88661.63,88690.0,88661.62,88684.22,1.63249
20260102,38220,88684.22,88688.66,88684.22,88688.65,0.54225
20260102,38280,88688.65,88696.8,88688.65,88696.79,4.44661
20260102,38340,88696.8,88696.8,88696.79,88696.8,0.45261
20260102,38400,88696.79,88696.8,88696.79,88696.8,0.51281
20260102,38460,88696.8,88710.24,88696.79,88710.24,4.49622
20260102,38520,88710.23,88710.24,88696.97,88696.98,2.55824
20260102,38580,88696.98,88696.99,88689.1,88689.1,1.02292
20260102,38640,88689.11,88689.11,88666.2,88670.04,6.64716
20260102,38700,88670.04,88684.96,88670.04,88684.96,0.77687
20260102,38760,88684.96,88702.39,88684.95,88702.39,2.39411
20260102,38820,88702.39,88747.94,88702.39,88747.93,2.69789
20260102,38880,88747.94,88747.94,88747.93,88747.94,2.65416
20260102,38940,88747.94,88760.0,88747.93,88753.78,2.81961
20260102,39000,88753.78,88753.78,88691.65,88691.65,7.27364
20260102,39060,88691.66,88693.42,88691.65,88693.42,1.12534
20260102,39120,88693.41,88693.42,88626.26,88626.26,8.13793
20260102,39180,88626.26,88635.14,88610.73,88623.2,4.63628
20260102,39240,88623.2,88631.2,88623.2,88631.2,1.57847
20260102,39300,88631.19,88631.2,88612.67,88612.67,1.27399
20260102,39360,88612.68,88612.68,88612.67,88612.67,0.59193
20260102,39420,88612.67,88612.68,88589.19,88603.96,4.40949
20260102,39480,88603.97,88603.97,88583.52,88583.53,1.46612
20260102,39540,88583.53,88583.53,88583.52,88583.52,1.33023
20260102,39600,88583.53,88587.74,88576.56,88576.57,1.44743
20260102,39660,88576.56,88590.43,88576.56,88590.43,3.36659
20260102,39720,88590.42,88603.96,88590.42,88603.96,3.13066
20260102,39780,88603.96,88614.72,88603.95,88614.72,1.61149
20260102,39840,88614.72,88614.72,88614.71,88614.72,0.89444
20260102,39900,88614.71,88688.65,88614.71,88688.64,10.16048
20260102,39960,88688.64,88688.65,88674.8,88674.81,1.22107
20260102,40020,88674.81,88674.81,88652.0,88666.79,3.88289
20260102,40080,88666.8,88674.81,88666.79,88674.81,1.41494
20260102,40140,88674.8,88674.81,88658.57,88658.57,1.0411
20260102,40200,88658.57,88679.88,88658.57,88679.87,3.834
20260102,40260,88679.88,88679.88,88669.23,88671.94,2.41102
20260102,40320,88671.93,88689.55,88671.93,88689.54,1.87439
20260102,40380,88689.55,88694.24,88689.54,88694.23,0.82486
